Unique Key,Created Date,Closed Date,Agency,Agency Name,Complaint Type,Descriptor,Location Type,Incident Zip,Incident Address,Street Name,Cross Street 1,Cross Street 2,Intersection Street 1,Intersection Street 2,Address Type,City,Landmark,Facility Type,Status,Due Date,Resolution Description,Resolution Action Updated Date,Community Board,BBL,Borough,X Coordinate (State Plane),Y Coordinate (State Plane),Open Data Channel Type,Park Facility Name,Park Borough,Vehicle Type,Taxi Company Borough,Taxi Pick Up Location,Bridge Highway Name,Bridge Highway Direction,Road Ramp,Bridge Highway Segment,Latitude,Longitude,Location
42031516,03/23/2019 11:18:57 AM,03/23/2019 07:32:58 PM,NYPD,New York City Police Department,Noise - Residential,Banging/Pounding,Residential Building/House,10456,1011 SHERIDAN AVENUE,SHERIDAN AVENUE,EAST 164 STREET,CARROLL PLACE,,,ADDRESS,BRONX,,Precinct,Closed,03/23/2019 07:18:57 PM,The Police Department responded to the complaint and determined that police action was not necessary.,03/23/2019 07:32:58 PM,04 BRONX,2024610130,BRONX,1006531,241465,MOBILE,Unspecified,BRONX,,,,,,,,40.829413000530494,-73.9194883436301,"(40.829413000530494, -73.9194883436301)"
42031515,03/23/2019 11:48:44 PM,03/24/2019 04:32:21 AM,NYPD,New York City Police Department,Noise - Residential,Loud Music/Party,Residential Building/House,11211,659 GRAND STREET,GRAND STREET,LEONARD STREET,MANHATTAN AVENUE,,,ADDRESS,BROOKLYN,,Precinct,Closed,03/24/2019 07:48:44 AM,The Police Department responded to the complaint and took action to fix the condition.,03/24/2019 04:32:21 AM,01 BROOKLYN,3027810031,BROOKLYN,999195,198479,MOBILE,Unspecified,BROOKLYN,,,,,,,,40.711443133286814,-73.94609231833418,"(40.711443133286814, -73.94609231833418)"
40134255,08/28/2018 09:22:13 AM,10/03/2018 12:00:00 AM,DSNY,Department of Sanitation,Graffiti,Graffiti,Mixed Use,11214,1605 79 STREET,79 STREET,,,,,ADDRESS,BROOKLYN,,N/A,Closed,10/10/2018 09:00:21 AM,"The City inspected the property for cleaning, but no graffiti was found.",10/16/2018 03:38:15 PM,11 BROOKLYN,3062590001,BROOKLYN,983481,162896,UNKNOWN,Unspecified,BROOKLYN,,,,,,,,40.613788265887095,-74.00276977985938,"(40.613788265887095, -74.00276977985938)"
40158275,08/31/2018 10:13:29 AM,09/28/2018 12:00:00 AM,DSNY,Department of Sanitation,Graffiti,Graffiti,Residential,11218,4029 18 AVENUE,18 AVENUE,,,,,ADDRESS,BROOKLYN,,N/A,Closed,10/10/2018 09:00:21 AM,The City has removed the graffiti from this property.,10/03/2018 01:02:03 PM,14 BROOKLYN,3054160043,BROOKLYN,991442,169601,UNKNOWN,Unspecified,BROOKLYN,,,,,,,,40.63218920304708,-73.97408875216654,"(40.63218920304708, -73.97408875216654)"
40436742,10/02/2018 11:13:31 PM,10/19/2018 08:35:32 AM,HPD,Department of Housing Preservation and Development,WATER LEAK,HEAVY FLOW,RESIDENTIAL BUILDING,10031,633 WEST  152 STREET,WEST  152 STREET,,,,,ADDRESS,NEW YORK,,N/A,Closed,,"The Department of Housing Preservation and Development was not able to gain access to inspect the following conditions. The complaint has been closed. If the condition still exists, please file a new complaint.",10/19/2018 08:35:32 AM,09 MANHATTAN,1020990010,MANHATTAN,998626,242111,ONLINE,Unspecified,MANHATTAN,,,,,,,,40.83120248941831,-73.94805140673671,"(40.83120248941831, -73.94805140673671)"
40793028,11/09/2018 09:28:00 AM,11/09/2018 10:22:00 AM,DOT,Department of Transportation,Street Light Condition,Street Light Out,,11360,23-44 207 STREET,207 STREET,23 RD,26 AVE,,,ADDRESS,Bayside,,N/A,Closed,,Service Request status for this request is available on the Department of Transportationâs website. Please click the âLearn Moreâ link below.,11/09/2018 10:22:00 AM,07 QUEENS,4058060027,QUEENS,1043462,222421,UNKNOWN,Unspecified,QUEENS,,,,,,,,40.776972226812234,-73.78620771307122,"(40.776972226812234, -73.78620771307122)"
40793031,11/09/2018 08:54:00 PM,11/14/2018 01:15:00 AM,DOT,Department of Transportation,Street Light Condition,Street Light Out,,10019,901 12 AVENUE,12 AVENUE,57 ST W,58 ST W,,,ADDRESS,NEW YORK,,N/A,Closed,,Service Request status for this request is available on the Department of Transportationâs website. Please click the âLearn Moreâ link below.,11/14/2018 01:15:00 AM,04 MANHATTAN,1011090099,MANHATTAN,986069,220852,UNKNOWN,Unspecified,MANHATTAN,,,,,,,,40.77286387362586,-73.99343268606381,"(40.77286387362586, -73.99343268606381)"
41001003,11/20/2018 11:04:08 PM,11/27/2018 12:00:00 AM,DOB,Department of Buildings,Special Projects Inspection Team (SPIT),Illegal Hotel Rooms In Residential Building,,10019,776 NINTH AVENUE,NINTH AVENUE,,,,,ADDRESS,NEW YORK,,N/A,Closed,,The Department of Buildings investigated this complaint and determined that no further action was necessary.,11/27/2018 12:00:00 AM,04 MANHATTAN,1010420062,MANHATTAN,987529,217820,UNKNOWN,Unspecified,MANHATTAN,,,,,,,,40.764541400512215,-73.98816298428586,"(40.764541400512215, -73.98816298428586)"
42031517,03/23/2019 10:52:52 PM,03/23/2019 11:44:42 PM,NYPD,New York City Police Department,Noise - Residential,Loud Music/Party,Residential Building/House,11249,235 KENT AVENUE,KENT AVENUE,NORTH 1 STREET,GRAND STREET,,,ADDRESS,BROOKLYN,,Precinct,Closed,03/24/2019 06:52:52 AM,The Police Department responded to the complaint and took action to fix the condition.,03/23/2019 11:44:42 PM,01 BROOKLYN,3023780002,BROOKLYN,993778,200373,PHONE,Unspecified,BROOKLYN,,,,,,,,40.71664920256698,-73.96562914076841,"(40.71664920256698, -73.96562914076841)"
42031518,03/23/2019 07:20:24 AM,03/23/2019 10:52:31 AM,NYPD,New York City Police Department,Noise - Residential,Banging/Pounding,Residential Building/House,10453,2170 CRESTON AVENUE,CRESTON AVENUE,EAST 181 STREET,EAST 182 STREET,,,ADDRESS,BRONX,,Precinct,Closed,03/23/2019 03:20:24 PM,The Police Department responded to the complaint and took action to fix the condition.,03/23/2019 10:52:31 AM,05 BRONX,2031620009,BRONX,1011201,250902,ONLINE,Unspecified,BRONX,,,,,,,,40.855301775723525,-73.90257553996967,"(40.855301775723525, -73.90257553996967)"
42031519,03/23/2019 01:14:45 PM,03/23/2019 04:35:12 PM,NYPD,New York City Police Department,Noise - Residential,Banging/Pounding,Residential Building/House,11226,95 LINDEN BOULEVARD,LINDEN BOULEVARD,BEDFORD AVENUE,ROGERS AVENUE,,,ADDRESS,BROOKLYN,,Precinct,Closed,03/23/2019 09:14:45 PM,The Police Department responded to the complaint and determined that police action was not necessary.,03/23/2019 04:35:12 PM,17 BROOKLYN,3050840097,BROOKLYN,996734,176957,PHONE,Unspecified,BROOKLYN,,,,,,,,40.652373963316116,-73.95500919151641,"(40.652373963316116, -73.95500919151641)"
42031520,03/23/2019 10:35:29 AM,03/23/2019 12:45:33 PM,NYPD,New York City Police Department,Animal Abuse,Other (complaint details),Residential Building/House,10039,2816 8 AVENUE,8 AVENUE,BEND,MACOMBS PLACE,,,ADDRESS,NEW YORK,,Precinct,Closed,03/23/2019 06:35:29 PM,The Police Department responded to the complaint and with the information available observed no evidence of the violation at that time.,03/23/2019 12:45:33 PM,10 MANHATTAN,1020350001,MANHATTAN,1000961,240128,PHONE,Unspecified,MANHATTAN,,,,,,,,40.82575561305048,-73.93961867709716,"(40.82575561305048, -73.93961867709716)"
42031521,03/24/2019 12:01:53 AM,03/24/2019 05:42:22 AM,NYPD,New York City Police Department,Noise - Residential,Loud Music/Party,Residential Building/House,11210,720 EAST 31 STREET,EAST 31 STREET,GLENWOOD ROAD,BEND,,,ADDRESS,BROOKLYN,,Precinct,Closed,03/24/2019 08:01:53 AM,The Police Department responded to the complaint and with the information available observed no evidence of the violation at that time.,03/24/2019 05:42:22 AM,14 BROOKLYN,3075580063,BROOKLYN,999029,170072,PHONE,Unspecified,BROOKLYN,,,,,,,,40.63347258892789,-73.94675337678711,"(40.63347258892789, -73.94675337678711)"
39573666,06/26/2018 12:31:08 PM,03/25/2019 12:00:00 AM,DOB,Department of Buildings,General Construction/Plumbing,"Building - Vacant, Open And Unguarded",,11412,191-37 115 AVENUE,115 AVENUE,,,,,ADDRESS,Saint Albans,,N/A,Closed,,The Department of Buildings investigated this complaint and determined that no further action was necessary.,03/25/2019 12:00:00 AM,12 QUEENS,4110090041,QUEENS,1050448,192949,UNKNOWN,Unspecified,QUEENS,,,,,,,,40.69602961691252,-73.7612740114987,"(40.69602961691252, -73.7612740114987)"
39573680,06/26/2018 09:11:00 AM,06/26/2018 09:57:54 AM,NYPD,New York City Police Department,Illegal Parking,Blocked Sidewalk,Street/Sidewalk,11101,35-02 NORTHERN BOULEVARD,NORTHERN BOULEVARD,35 STREET,38 AVENUE,,,ADDRESS,LONG ISLAND CITY,,Precinct,Closed,06/26/2018 05:11:00 PM,The Police Department responded to the complaint and took action to fix the condition.,06/26/2018 09:57:55 AM,01 QUEENS,4002140251,QUEENS,1003910,213268,MOBILE,Unspecified,QUEENS,,,,,,,,40.75202607630817,-73.92904177120877,"(40.75202607630817, -73.92904177120877)"
41445970,01/17/2019 02:11:15 PM,01/19/2019 10:37:55 AM,DOF,Condo or CoOp Unit,DOF Property - Reduction Issue,Condo or Co-op Abatement,Condo Unit,10023,,,,,,,ADDRESS,NEW YORK,,N/A,Closed,01/24/2019 02:11:15 PM,See notes.,01/19/2019 10:37:55 AM,07 MANHATTAN,1011667501,MANHATTAN,,,PHONE,Unspecified,MANHATTAN,,,,,,,,,,
43724079,09/04/2019 03:06:58 PM,,HPD,Department of Housing Preservation and Development,DOOR/WINDOW,DOOR,RESIDENTIAL BUILDING,10452,1314 MERRIAM AVENUE,MERRIAM AVENUE,,,,,ADDRESS,BRONX,,,Open,,The following complaint conditions are still open. HPD may attempt to contact you to verify the correction of the condition or may conduct an inspection.,09/04/2019 12:00:00 AM,04 BRONX,2025310005,BRONX,1004693,245584,ONLINE,Unspecified,BRONX,,,,,,,,40.84072290722596,-73.92611733894246,"(40.84072290722596, -73.92611733894246)"
41570358,01/31/2019 09:43:00 AM,01/31/2019 12:45:00 PM,DOT,Department of Transportation,Traffic Signal Condition,Controller,,,,,,,FILLMORE AVE,36 ST E,INTERSECTION,,,N/A,Closed,,Service Request status for this request is available on the Department of Transportationâs website. Please click the âLearn Moreâ link below.,01/31/2019 12:45:00 PM,Unspecified BROOKLYN,,BROOKLYN,,,UNKNOWN,Unspecified,BROOKLYN,,,,,,,,,,
39573691,06/26/2018 07:43:04 AM,06/26/2018 10:41:56 AM,NYPD,Traffic Management Center,Illegal Parking,Parking Permit Improper Use,Street/Sidewalk,10467,333 EAST 206 STREET,EAST 206 STREET,BAINBRIDGE AVENUE,PERRY AVENUE,,,ADDRESS,BRONX,,N/A,Closed,06/26/2018 03:43:04 PM,The Police Department responded and upon arrival those responsible for the condition were gone.,06/26/2018 10:41:56 AM,07 BRONX,2033420038,BRONX,1017875,258058,ONLINE,Unspecified,BRONX,,,,,,,,40.87491991144852,-73.87841399594078,"(40.87491991144852, -73.87841399594078)"
42031527,03/23/2019 10:15:04 PM,03/26/2019 09:59:45 PM,HPD,Department of Housing Preservation and Development,HEAT/HOT WATER,APARTMENT ONLY,RESIDENTIAL BUILDING,11101,48-50 38 STREET,38 STREET,,,,,ADDRESS,Long Island City,,N/A,Closed,,"The Department of Housing Preservation and Development was not able to gain access to your apartment or others in the building to inspect for a lack of heat or hot water. The complaint has been closed. If the condition still exists, please file a new complaint.",03/26/2019 09:59:45 PM,02 QUEENS,4002320018,QUEENS,1004194,208606,MOBILE,Unspecified,QUEENS,,,,,,,,40.73922942297815,-73.92803056375823,"(40.73922942297815, -73.92803056375823)"
42031523,03/23/2019 09:57:00 AM,03/28/2019 12:00:00 AM,DSNY,Department of Sanitation,Request Large Bulky Item Collection,Request Large Bulky Item Collection,Sidewalk,11373,82-50 51 AVENUE,51 AVENUE,ST JAMES AVENUE,POYER STREET,,,ADDRESS,Elmhurst,,N/A,Closed,,,03/28/2019 12:00:00 AM,04 QUEENS,4015420017,QUEENS,1017481,208210,PHONE,Unspecified,QUEENS,,,,,,,,40.738102558050294,-73.88008542090198,"(40.738102558050294, -73.88008542090198)"
42031524,03/23/2019 10:15:00 AM,03/28/2019 12:00:00 AM,DSNY,Department of Sanitation,Request Large Bulky Item Collection,Request Large Bulky Item Collection,Sidewalk,11355,133-23 BLOSSOM AVENUE,BLOSSOM AVENUE,CROMMELIN STREET,SAULL STREET,,,ADDRESS,Flushing,,N/A,Closed,,,03/28/2019 12:00:00 AM,07 QUEENS,4051050055,QUEENS,1031376,213430,PHONE,Unspecified,QUEENS,,,,,,,,40.75236699988535,-73.82990862972737,"(40.75236699988535, -73.82990862972737)"
39573696,06/26/2018 10:12:10 AM,07/11/2018 06:54:25 AM,DOT,Department of Transportation,Street Condition,"Rough, Pitted or Cracked Roads",Street,10457,,,,,BUSH STREET,ANTHONY AVENUE,INTERSECTION,BRONX,,N/A,Closed,09/24/2018 10:12:10 AM,"The Department of Transportation inspected the condition and made the determination that the street meets resurfacing standards and will be scheduled for this current resurfacing season (April - November).  For specific weekly scheduling information regarding your street,  contact your Community Board or visit our website www.NYC.gov/dot.",07/11/2018 06:54:25 AM,05 BRONX,,BRONX,1011119,249479,PHONE,Unspecified,BRONX,,,,,,,,40.851396316370256,-73.90287766267154,"(40.851396316370256, -73.90287766267154)"
40134272,08/28/2018 03:39:52 PM,09/04/2018 12:56:43 PM,DOT,Department of Transportation,Street Condition,Cave-in,Street,11249,143 BERRY STREET,BERRY STREET,NORTH 7 STREET,NORTH 6 STREET,,,ADDRESS,BROOKLYN,,N/A,Closed,09/07/2018 03:39:52 PM,The City inspected the condition you reported and asked the Department of Environmental Protection to address the issue.,09/04/2018 12:56:43 PM,01 BROOKLYN,3023270001,BROOKLYN,995486,200938,ONLINE,Unspecified,BROOKLYN,,,,,,,,40.71819798749791,-73.95946683958563,"(40.71819798749791, -73.95946683958563)"
39573721,06/26/2018 09:20:15 AM,06/26/2018 03:06:47 PM,NYPD,New York City Police Department,Illegal Parking,Posted Parking Sign Violation,Street/Sidewalk,10454,1 BRUCKNER BOULEVARD,BRUCKNER BOULEVARD,BEND,LINCOLN AVENUE,,,ADDRESS,BRONX,,Precinct,Closed,06/26/2018 05:20:15 PM,The Police Department responded and upon arrival those responsible for the condition were gone.,06/26/2018 03:06:47 PM,01 BRONX,2023170001,BRONX,1003509,233686,PHONE,Unspecified,BRONX,,,,,,,,40.808068947723434,-73.93043055989818,"(40.808068947723434, -73.93043055989818)"
42031531,03/23/2019 10:58:00 AM,03/27/2019 12:00:00 AM,DSNY,Department of Sanitation,Request Large Bulky Item Collection,Request Large Bulky Item Collection,Sidewalk,10019,65 WEST   56 STREET,WEST   56 STREET,5 AVENUE,AVENUE OF THE AMERICAS,,,ADDRESS,NEW YORK,,N/A,Closed,,,03/27/2019 12:00:00 AM,05 MANHATTAN,1012720001,MANHATTAN,990784,217303,PHONE,Unspecified,MANHATTAN,,,,,,,,40.76312056238381,-73.97641311026375,"(40.76312056238381, -73.97641311026375)"
42031533,03/24/2019 12:50:00 AM,03/28/2019 12:00:00 AM,DSNY,Department of Sanitation,Request Large Bulky Item Collection,Request Large Bulky Item Collection,Sidewalk,11412,110-38 199 STREET,199 STREET,HOLLIS AVENUE,111 AVENUE,,,ADDRESS,Saint Albans,,N/A,Closed,,,03/28/2019 12:00:00 AM,12 QUEENS,4109380051,QUEENS,1051335,196300,PHONE,Unspecified,QUEENS,,,,,,,,40.70522061364623,-73.75804191191112,"(40.70522061364623, -73.75804191191112)"
42031535,03/23/2019 05:10:00 AM,03/28/2019 12:00:00 AM,DSNY,Department of Sanitation,Request Large Bulky Item Collection,Request Large Bulky Item Collection,Sidewalk,11103,45-11 25 AVENUE,25 AVENUE,45 STREET,46 STREET,,,ADDRESS,Astoria,,N/A,Closed,,,03/28/2019 12:00:00 AM,01 QUEENS,4007180002,QUEENS,1009866,218368,PHONE,Unspecified,QUEENS,,,,,,,,40.76600901498864,-73.90752554693886,"(40.76600901498864, -73.90752554693886)"
42031536,03/23/2019 10:10:00 AM,03/28/2019 12:00:00 AM,DSNY,Department of Sanitation,Request Large Bulky Item Collection,Request Large Bulky Item Collection,Sidewalk,10028,235 EAST   82 STREET,EAST   82 STREET,3 AVENUE,2 AVENUE,,,ADDRESS,NEW YORK,,N/A,Closed,,,03/28/2019 12:00:00 AM,08 MANHATTAN,1015280018,MANHATTAN,996718,221951,PHONE,Unspecified,MANHATTAN,,,,,,,,40.775871734424,-73.95498352271308,"(40.775871734424, -73.95498352271308)"
42031532,03/23/2019 10:09:00 PM,03/31/2019 12:00:00 AM,DSNY,Department of Sanitation,Request Large Bulky Item Collection,Request Large Bulky Item Collection,Sidewalk,11420,133-50 122 PLACE,122 PLACE,133 AVENUE,135 AVENUE,,,ADDRESS,South Ozone Park,,N/A,Closed,,,03/31/2019 12:00:00 AM,10 QUEENS,4117430063,QUEENS,1035086,183926,PHONE,Unspecified,QUEENS,,,,,,,,40.67136517209712,-73.81674098428175,"(40.67136517209712, -73.81674098428175)"
42031529,03/23/2019 08:48:00 AM,04/07/2019 12:00:00 AM,DSNY,Department of Sanitation,Request Large Bulky Item Collection,Request Large Bulky Item Collection,Sidewalk,11357,169-16 21 ROAD,21 ROAD,169 STREET,UTOPIA PARKWAY,,,ADDRESS,Whitestone,,N/A,Closed,,,04/07/2019 12:00:00 AM,07 QUEENS,4057640014,QUEENS,1041200,222689,PHONE,Unspecified,QUEENS,,,,,,,,40.77772267761908,-73.79437264320387,"(40.77772267761908, -73.79437264320387)"
42031538,03/23/2019 11:13:07 AM,03/23/2019 02:13:27 PM,NYPD,New York City Police Department,Illegal Parking,Commercial Overnight Parking,Street/Sidewalk,11691,24-07 BROOKHAVEN AVENUE,BROOKHAVEN AVENUE,AZTEC PLACE,BEACH 25 STREET,,,ADDRESS,FAR ROCKAWAY,,Precinct,Closed,03/23/2019 07:13:07 PM,The Police Department responded to the complaint and took action to fix the condition.,03/23/2019 02:13:27 PM,14 QUEENS,4157660035,QUEENS,1050671,157896,PHONE,Unspecified,QUEENS,,,,,,,,40.59981541914249,-73.76081498524454,"(40.59981541914249, -73.76081498524454)"
40134302,08/28/2018 08:55:00 AM,09/01/2018 12:00:00 PM,DSNY,BCC - Brooklyn South,Missed Collection (All Materials),1RG Missed Recycling Paper,Sidewalk,11230,961 EAST   10 STREET,EAST   10 STREET,AVENUE I,AVENUE J,,,ADDRESS,BROOKLYN,,DSNY Garage,Closed,,The Department of Sanitation investigated this complaint and found no condition at the location.,09/01/2018 12:00:00 PM,12 BROOKLYN,3065230059,BROOKLYN,993591,167224,PHONE,Unspecified,BROOKLYN,,,,,,,,40.625662834015536,-73.96634965224433,"(40.625662834015536, -73.96634965224433)"
39573727,06/26/2018 11:47:19 AM,06/26/2018 03:40:13 PM,NYPD,New York City Police Department,Noise - Residential,Loud Music/Party,Residential Building/House,10460,846 EAST 175 STREET,EAST 175 STREET,MARMION AVENUE,MOHEGAN AVENUE,,,ADDRESS,BRONX,,Precinct,Closed,06/26/2018 07:47:19 PM,Your request can not be processed at this time because of insufficient contact information. Please create a new Service Request on NYC.gov and provide more detailed contact information.,06/26/2018 03:40:13 PM,06 BRONX,2029570023,BRONX,1014888,245469,PHONE,Unspecified,BRONX,,,,,,,,40.84037777969161,-73.88927233964819,"(40.84037777969161, -73.88927233964819)"
40158367,08/31/2018 07:21:00 PM,09/03/2018 09:56:00 AM,DEP,Department of Environmental Protection,Water System,Hydrant Running Full (WA4),,11372,94-02 35 AVENUE,35 AVENUE,94 ST,95 ST,,,ADDRESS,Jackson Heights,,N/A,Closed,,The Department of Environmental Protection determined that this complaint is a duplicate of a previously filed complaint. The original complaint is being addressed.,09/03/2018 09:56:00 AM,03 QUEENS,4014680001,QUEENS,1019332,213634,MOBILE,Unspecified,QUEENS,,,,,,,,40.75298291475754,-73.87337777548727,"(40.75298291475754, -73.87337777548727)"
39573725,06/26/2018 09:41:57 PM,06/26/2018 10:22:54 PM,NYPD,New York City Police Department,Noise - Residential,Loud Music/Party,Residential Building/House,11368,,,,,57 AVENUE,96 STREET,INTERSECTION,CORONA,,Precinct,Closed,06/27/2018 05:41:57 AM,The Police Department responded to the complaint and took action to fix the condition.,06/26/2018 10:22:54 PM,04 QUEENS,,QUEENS,1021682,207776,ONLINE,Unspecified,QUEENS,,,,,,,,40.73689455439169,-73.86492848475879,"(40.73689455439169, -73.86492848475879)"
40437097,10/02/2018 10:59:00 AM,10/03/2018 12:00:00 PM,DSNY,BCC - Queens East,Missed Collection (All Materials),1R Missed Recycling-All Materials,Sidewalk,11411,118-43 234 STREET,234 STREET,118 AVENUE,119 AVENUE,,,ADDRESS,Cambria Heights,,DSNY Garage,Closed,,The Department of Sanitation picked up the items and determined that the missed collection complaint was not warranted.,10/03/2018 12:00:00 PM,13 QUEENS,4127710027,QUEENS,1059373,190450,PHONE,Unspecified,QUEENS,,,,,,,,40.6890992107668,-73.72911636569113,"(40.6890992107668, -73.72911636569113)"
